datetime,title,link,house_type,price,acreage,address,district,city,bedrooms,wc,house_direction,balcony_direction,description,price 2,price 3,wc 2,bedrooms 2,floors,floors 2,property age,latitude,longitude,hospital,supermarket,school,park,hospital_distance,supermarket_distance,school_distance,park_distance
2022-12-30 14:39:38,Bán nhà cách mặt tiền Hậu Giang 1 căn ngang 7 hiếm có CHỈ 6.5 TỶ (Q.6),https://batdongsan.vn/ban-nha-cach-mat-tien-hau-giang-1-can-ngang-7-hiem-co-chi-65-ty-q6-r258060,Nhà,6.5,50.0,"Quận 6, TP Hồ Chí Minh",Quận 6,TP Hồ Chí Minh,,,,,"Bán nhà cách mặt tiền Hậu Giang 1 căn ngang 7 hiếm có CHỈ 6.5 TỶ (Q.6)

- Nhà hai mặt tiền trước sau thông thoáng, công năng đầy đủ
- Bao kiểm tra quy hoạch, chính chủ đứng bán sang tên ngay
- Căn nhà quá ngon Q6 chỉ 6.5 TỶ
- Diện tích 7x6.9m hẻm rộng 5m thoáng cực kì - đảm bảo thông tin thật xem là thích ngay
- Chính chủ ở lâu năm mới cho thuê được 11tr/ tháng nguyên căn

Cảm ơn đã xem tin - LIÊN HỆ: AN MINH VŨ 0888023189 - 0949227113 chuyên Tên Lửa để được tư vấn xem nhà ở mọi phân khúc mọi nhu cầu, tìm nhà phù hợp pháp lý an toàn mua bán nhanh gọn - Giá luôn luôn tốt nhất.",6.5,6.5,,,,,163,10.74586825,106.63910717557408,True,True,True,True,501.7397219017492,629.2933252966184,789.1490306067709,920.3931674101575
2022-12-30 14:27:09,"HXH 7x9 4,6 tỷ  3PN Lê Đức Thọ Phường 16 Gò Vấp",https://batdongsan.vn/hxh-7x9-46-ty-3pn-le-duc-tho-phuong-16-go-vap-r258058,Nhà riêng,4.6,63.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,2.0,,,"Rẻ hẻm xe hơi - khu dân trí cao - 3PN.

4,6 tỷ HXH 7x9 3PN Lê Đức Thọ P16 Gò Vấp
- Nhà 1 trệt 1 lầu đúc BTCT, 3PN, 2WC.
- Hẻm đẹp, xe hơi, khu phân lô, yên tĩnh 
- Vị trí đẹp, gần ngã tư Nguyễn Oanh, Lê Đức Thọ, Nguyễn Văn Lượng, Cityland..
- Sổ đẹp, hoàn công đầy đủ, cc ngay",6.3,4.6,2.0,3.0,2.0,,163,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-30 11:58:53,"Cuối Năm Chính Chủ Ngộp Vốn Cần Bán Gấp Nhà đường thông HXH Lê Đức Thọ, P.16, Gò Vấp, SHR,4TY950.",https://batdongsan.vn/cuoi-nam-chinh-chu-ngop-von-can-ban-gap-nha-duong-thong-hxh-le-duc-tho-p16-go-vap-shr4ty950-r258056,Nhà riêng,4.95,48.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,Tây-Nam,,"Diện tích 4 x 12m, vuông vức
Kết cấu: 1 trệt, 1 lầu
Gồm 1 phòng khách, bếp, 2 phòng ngủ, 2 nhà vệ sinh
Hẻm xe hơi thông 1 trục, gần trường Nguyễn Trung Trực.
Thuận tiện kinh doanh – mua bán nhỏ lẻ hoặc cho thuê
Nhà hướng Tây Nam
Pháp lý sổ hồng riêng, hoàn công đầy đủ
Cam kết thông tin thật 100%
Liên hệ xem nhà : 0904107469 ( Quỳnh) để xem nhà trực tiếp.",4.95,,2.0,2.0,2.0,,163,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-30 12:07:02,"Ngang 4.5m,6 tầng,Bán nhà HXH 8M Xô Viết Nghệ Tĩnh,Bình Thạnh,nhỉnh 8 tỷ",https://batdongsan.vn/ngang-45m6-tangban-nha-hxh-8m-xo-viet-nghe-tinhbinh-thanhnhinh-8-ty-r258054,Nhà riêng,8.36,50.0,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,5.0,5.0,,,"Ngang 4.5m,6 tầng,Bán nhà HXH 8M Xô Viết Nghệ Tĩnh,Bình Thạnh,nhỉnh 8 tỷ

????Ts: VIC61022_193
☎️Gọi ngay 0901248068(zalo,viber) 24/7
————————-
- Vị trí đắc địa phường 25, cách mặt tiền 100m, hẻm thông tứ tung qua ĐH Hutech, GTVT, Ngoại Thương.
-tiện ích không thiếu gì, ngay quận 1, Phú Nhuận, Điện Biên Phủ, Bạch Đằng.
- Kết cấu BTCT 1 trệt 1 lửng 3 lầu sân thượng, 5PN, 5WC.
- Pháp lý sạch, vuông vức, hoàn công đủ, chính chủ 1 đời.

bán nhà xô viết nghệ tĩnh, phường 25",8.0,8.0,5.0,5.0,6.0,6.0,163,10.8041602,106.5878711,False,True,True,True,1722.7962824725191,4399.887452204575,292.4359441360465,208.21706936472089
2022-12-30 12:49:43,"Oh….85m NHÀ DÂN XÂY- Ô TÔ NGAY NHÀ - KHU VỰC SÁNG - GẦN HUYỆN ỦY BẮC TỪ LIÊM - 3 THOÁNG, 3.75",https://batdongsan.vn/oh85m-nha-dan-xay-o-to-ngay-nha-khu-vuc-sang-gan-huyen-uy-bac-tu-liem-3-thoang-375-r258053,Nhà riêng,3.75,85.0,"phú minh, minh khai, bắc từ liêm, Hà Nội",Bắc Từ Liêm,Hà Nội,4.0,2.0,,,"25 Phú Minh, nhà 3 tầng, diện tích:85m, mặt tiền 5.3m, 3.75 tỷ
 Mô tả: 
+ Xây dựng 54 m2, còn lại 31 m2 là sân 
- Nhà xây tâm huyết để ở nên rất cẩn thận, chắc chắn 
- Thiết kế và xây dựng cực kỳ hợp lý: 
+ Tầng 1: PHÒNG KHÁCH - BẾP + vệ sinh + 1 ngủ 
+ Tầng 2 : 2 Phòng ngủ thiết kế rộng rãi hiện đại ,1 vsinh , giường , tủ , điều hoà , bình nóng lạnh 
+ Tầng 3 : 1 Phòng ngủ và 1 thờ. 
+ LH 0318335312 
#nhà_bắc_từ_liêm #nhà_văn_trì",3.75,3.75,,1.0,3.0,,163,21.0598776,105.7455448,False,False,True,False,1946.2302945970416,1342.3435269118415,849.4111299369849,1228.587580468519
2022-12-30 12:52:10, ĐẸP SANG XỊN MỊN - NHÀ MỚI ĐÓN TẾT - 3 BƯỚC Ô TÔ TRÁNH – AN SINH ĐỈNH - GIÁ TRỊ TIỀM NĂNG,https://batdongsan.vn/dep-sang-xin-min-nha-moi-don-tet-3-buoc-o-to-tranh-an-sinh-dinh-gia-tri-tiem-nang-r258052,Nhà riêng,3.0,34.0,"Lai xá, kim chung, hà nội, Hoài Đức, Hà Nội",Hoài Đức,Hà Nội,3.0,4.0,,,"Lai Xá Nhà 5 tầng, mặt tiền 4.5m, 3 tỷ 
Mô Tả: 
+ Nhà cạnh trường Đại Học Thành Đô, gần Quốc lộ 32, khu đô thị Kim Chung Di Trạch, khu đô thị Hinode Royal Park, gần chợ, ngân hàng, tiện ích bạt ngàn không thiếu thứ gì.... 
+ Cơ sở hạ tầng đồng bộ giao thông thuận lợi, thời gian di chuyển đến Đại học Ngoại Ngữ, Đại học Quốc Gia Hà Nội, Đại học Sư Phạm Hà Nội chỉ 10 phút. 
+ Nhà thiết kế cơ bản như sau: 
- T1: Phòng khách, bếp, wc. 
- T2, 3, 4: Mỗi tầng 1 ngủ lớn, WC ngoài
 - T5: Phòng thờ, máy giặt, sân phơi. 
+ Sổ đỏ vuông đẹp.
+ LH 0328335312
#nhà_hoài_đức #nhà_lai_xá",3.0,3.0,,1.0,5.0,,163,21.06138535,105.7257259210264,False,False,False,False,2514.7416229231185,2030.0867005674336,1065.040898356919,2378.9986723125717
2022-12-30 13:33:52,"Bán nhà 2 tầng vị trí đẹp hẻm đường Âu Cơ, phường 17, Tân Bình, SHR, giá 2tỷ4",https://batdongsan.vn/ban-nha-2-tang-vi-tri-dep-hem-duong-au-co-phuong-17-tan-binh-shr-gia-2ty4-r258050,Nhà riêng,2.4,22.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,1.0,1.0,,,"Nhà 2 tầng vị trí đẹp hẻm đường Âu Cơ, phường 17, Tân Bình
Diện tích: 3.5 × 6.3m,  diện tích sàn: 36m2
Kết cấu nhà 1 trệt 1 lầu
Gồm 1 phòng khách 1 phòng bếp, 1 phòng ngủ, 1 nhà vệ sinh
Vị trí đẹp nhất đoạn âu cơ. Gần nút giao với Thoại Ngọc Hầu, Lũy Bán Bích, Lạc Long Quân
Dễ dàng di chuyển qua Q11, Tân Phú. Bán kính 50m đầy đủ tất cả tiện ích như hình
Gần Galaxy Cinema Tân Bình, BV Quận Tân Phú… Cách hẻm xe hơi chỉ 2 căn
Khu vực dân cư nhộn nhịp, đông đúc
Hiện đang cho thuê 6 tr/tháng
Pháp lý sổ hồng riêng, công chứng sang tên trong tuần
Liên hệ  kim liên xem nhà 0968186764",2.4,,1.0,1.0,2.0,2.0,163,10.7976722,106.66523106900442,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-30 14:05:07,"Nhà mặt tiền 3 tầng tiện kinh doanh, cách Aeon 700m. 7,5 tỷ",https://batdongsan.vn/nha-mat-tien-3-tang-tien-kinh-doanh-cach-aeon-700m-75-ty-r258045,Nhà mặt phố,7.5,64.0,"Lê Liễu, Tân Quý, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,3.0,4.0,,,"Nhà mặt tiền Lê Liễu, kết cấu 3 tầng bê tông cốt thép, nhà mới xây nên vào ở liền. Phòng khách rộng, xe hơi vào trong, phòng ngủ, toilet khép kín. Mặt tiền đường nên tiện kinh doanh, mở công ty, cho thuê. Sân trước, vĩa hè đậu xe hơi. 
   Vị trí qua Aeon Mall chỉ 700m. Gần trường học các cấp, chợ, nhà thờ,.. đầy đủ tiện ích. Khu dân trí, an ninh, hàng xóm thân thiện. Sổ hồng riêng, pháp lý rõ ràng. Liên hệ anh Võ: 0905 07 72 80. Không tiếp trung gian.",7.5,,,,3.0,3.0,163,10.798245,106.6220677,False,True,True,True,2017.3940161615515,533.3029135592701,517.6609951816524,717.2191556551049
2022-12-30 14:16:52,"Hxh 6m 4x16 6,4 tỷ Nguyễn Thái Sơn P4 Gò Vấp",https://batdongsan.vn/hxh-6m-4x16-64-ty-nguyen-thai-son-p4-go-vap-r258044,Nhà riêng,6.4,64.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,,,"NGAY NGÃ 4 ĐẸP - GIÁ TỐT - HẺM 6M

4x16 6,4 tỷ Hxh 6m Nguyễn Thái Sơn P4 Gò Vấp
+ Cấp 4 ko lộ giới, xây dựng đủ 5 lầu St
+ Hẻm 6m oto quay đầu, mặt tiền 30m
+ Ngay ngã 6 Gò Vấp, Nguyễn Kiệm, Cityland, Phan Văn Trị, Phạm Văn Đồng, ĐH Công nghiệp, Lê Lơi, Nguyễn Kiệm
+ Sổ vuông vức rất đẹp, pháp lý chuẩn",6.4,6.4,,,6.0,,163,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-30 14:22:22,BÁN NHÀ 3 TẦNG 50M - Ô TÔ - VỊ TRÍ ĐẮC ĐỊA MẶT CHỢ CẦU MỚI NGUYỄN TRÃI - KINH DOANH ĐỈNH - CHỈ 5.45 TỶ,https://batdongsan.vn/ban-nha-3-tang-50m-o-to-vi-tri-dac-dia-mat-cho-cau-moi-nguyen-trai-kinh-doanh-dinh-chi-545-ty-r258043,Nhà riêng,5.45,50.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,,,,,"BÁN NHÀ 3 TẦNG 50M - Ô TÔ - VỊ TRÍ ĐẮC ĐỊA MẶT CHỢ CẦU MỚI NGUYỄN TRÃI - KINH DOANH ĐỈNH - CHỈ 5.45 TỶ
NHÀ NẰM NGAY TRONG CHỢ CẦU MỚI ĐƯỜNG NGUYỄN TRÃI, Ô TÔ ĐỖ CỬA, KINH DOANH ĐỈNH CỦA ĐỈNH
BÊN CẠNH LÀ KHU ĐÔ THỊ ROYAL CITY, TIẾP GIÁP NGÃ TƯ SỞ
NHÀ ĐANG CHO THUÊ 10TR/THÁNG 
CHỦ NHÀ CẦN BÁN GẤP NÊN HẠ GIÁ CHÀO CHỈ CÒN 5.45 TỶ
SỔ ĐỎ CHÍNH CHỦ
✍️LIÊN HỆ EM BÁCH ĐỂ ĐƯỢC XEM NHÀ MIỄN PHÍ,
☎️ ĐT, ZALO 0906264996
 MIỄN MÔI GIỚI, TRUNG GIAN",5.45,5.45,,,3.0,3.0,163,20.9936873,105.8143014,True,True,True,False,361.7401055314858,692.6996226901421,144.35023047758312,1793.3890275532624
2022-12-30 14:22:29,BÁN NHÀ LÊ THANH NGHỊ-LÔ GÓC- VỊ TRÍ ĐỈNH- MT RỘNG-HỢP LÀM TOÀ VP-CHCC - PHÒNG KHÁM…55M2 NHỈNH 10TỶ,https://batdongsan.vn/ban-nha-le-thanh-nghi-lo-goc-vi-tri-dinh-mt-rong-hop-lam-toa-vp-chcc-phong-kham55m2-nhinh-10ty-r258042,Nhà mặt phố,12.2,55.0,"Lê Thanh Nghị, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,4.0,,,,"???? Nhà nằm vị trí đẹp nhất Lê Thanh Nghị, trung tâm Quận Hai Bà Trưng, sầm uất, Nhộn nhịp kinh doanh 

???? Vị thế của nhà là 1 mặt đường chính ôtô tránh, với mặt tiền rộng thênh thông thang hơn 9m, và 1 mặt ngõ 6m ôtô qua nhà

???? Tiện di chuyển vào Phố, gần Giải Phóng, Đại La, Minh Khai, Tạ Quang Bửu, Thanh Nhàn, Võ Thị Sáu…

???? Tiện ích ngập tràn: Rất gần các trường ĐH lớn- Bách Khoa, Xây Dựng, Kinh tế; gần nhiều bệnh viện, chợ, khu mua sắm, Giải trí, Công viên, Ngân hàng, sân vận động …

???? DT 55m2- 4 tầng, MT rộng 9m, thiết kế: 

Tầng 1: phòng khách rộng, kho, bếp, Phòng ăn, wc, cầu thang bộ

Tầng 2: Hành lang rộng thoáng, 1 ngủ master,1 ngủ nhỏ, wc khép kín,

Tầng 3: 1 ngủ,  phòng thờ, phòng đọc sách riêng, wc

Tầng 4: Sân thượng, phòng tập thể thao, kho sân phơi

???? Sổ đỏ chính chủ, nở đẹp

$$ Giá 12.2 tỷ

LH: Mr Phạm Bình_ Chuyên nhà HN 0988 496 967
•	TÌM nhà theo nhu cầu, 
•	DẪN xem nhà,
•	HỔ TRỢ mọi VĐ liên quan đến giao dịch- bao gồm pháp lý",10.0,12.2,,1.0,4.0,,163,21.012198,105.8552245,True,True,True,True,519.1203117552044,540.5417412824506,176.1434695318982,975.9810482580648
2022-12-30 11:23:00,"Giảm giá từ 9.2 tỷ còn 7 tỷ, nhà 3 tầng Trần Quang Diệu Quận 3",https://batdongsan.vn/giam-gia-tu-92-ty-con-7-ty-nha-3-tang-tran-quang-dieu-quan-3-r258041,Nhà riêng,7.0,45.0,"Trần Quang Diệu Quận 3 Thành phố Hồ Chí Minh, TP Hồ Chí Minh",Quận 3,TP Hồ Chí Minh,5.0,5.0,,,"Thật không thể tin nỗi, chủ đang mong muốn thanh khoản nhanh căn nhà 45m2 kết cấu 3 tầng đường Trần Quang Diệu Phường 14 Quận 3. Giá giảm từ 9.2 tỷ xuống còn 7 tỷ, giá này vẫn còn thương lương cho khách thiện chí. Vị trí đẹp, gần Lê Văn Sỹ - Trường Sa - Trần Quang Diệu, hẻm sạch đẹp thông khắp nơi. Khu an ninh dân trí cao, xung quanh toàn nhà cao tầng. Sổ hồng tại gia vuông như tờ A4 cực đẹp, sang tên công chứng ngay.",7.0,7.0,,,3.0,3.0,163,10.77875265,106.6870307478091,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-29 12:12:06,"CẦN BÁN CĂN NHÀ PHỐ 1 TRỆT 1 LẦU, XÂY DỰNG THEO PHONG CÁCH ÂU CỔ ĐIỂN",https://batdongsan.vn/can-ban-can-nha-pho-1-tret-1-lau-xay-dung-theo-phong-cach-au-co-dien-r258040,Nhà mặt phố,2.6,60.0,"Tân Uyên, Bình Dương",Tân Uyên,Bình Dương,2.0,3.0,,,"CẦN BÁN CĂN NHÀ PHỐ 1 TRỆT 1 LẦU, XÂY DỰNG THEO PHONG CÁCH ÂU CỔ ĐIỂN

✅ DT: 60,9m2
✅ DT XD: 50.6m2
✅Tổng DT Sàn: 104.5m2

???? Kết cấu: Nhà 1 trệt 1 lầu, 2pn-3wc
???? Khu phân lô, sổ riêng vuông vức bao đẹp.

???? Anh chị nào chốt mua sớm từ giờ đến trước ngày 10/01/2023, em tặng 3 chỉ vàng SJC.

☎️ 0934 083 856",,,3.0,2.0,2.0,2.0,164,11.0600684,106.795688,False,False,True,False,0.0,0.0,333.9347640817859,0.0
2022-12-29 12:16:48,[Siêu rẻ] Bán nhà Hòa Bình Hà Đông 40mx3 tầng nhà mới sổ đỏ chỉ việc ở chỉ 2 tỷ,https://batdongsan.vn/sieu-re-ban-nha-hoa-binh-ha-dong-40mx3-tang-nha-moi-so-do-chi-viec-o-chi-2-ty-r258039,Nhà riêng,2.25,40.0,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,3.0,3.0,,,"[Siêu rẻ] Bán nhà Hòa Bình Hà Đông 40mx3 tầng nhà mới sổ đỏ chỉ việc ở chỉ 2 tỷ
Chủ cần tiền bán gấp để mua nhà to hơn
•	Cam kết: Tin thật, ảnh tự chụp 100% (Nói không với ảnh ảo, giá ảo, địa chỉ ảo)
•	Vị trí:  Tại Hà Bình Yên Nghĩa Hà Đông
•	Cách đường Ô tô tránh 10m dân cư đông đúc đang phát triển có chợ, trường liền kề
•	DT 40m x 3 tầng nhà mới xây đầy đủ công năng P khách, P ngủ, P thờ, Sân phơi..
•	Mặt tiền 40, sâu 10m
•	Sổ đỏ: Chính chủ chờ sang chủ mới (Có thể vay ngân hàng khi mua)
•	Giá: Nhỉnh 2 tỷ Có thương lượng
•	LH: Mr Vũ: 0395327782 vui vẻ nhiệt tình sẵn sàng nghe máy 24/24
•	Hãy Gọi cho tôi trước khi tôi bán",2.0,2.0,,,3.0,3.0,164,20.9702189,105.7749566,True,True,True,True,148.578595588647,1124.224010804843,362.8179356785058,1876.0890545953205
2022-12-29 12:25:37,Lô góc P Lô mới ở ngay 3 NG gần Quang Trung dt 34m2*5T chỉ 4.68 tỷ 0343040888,https://batdongsan.vn/lo-goc-p-lo-moi-o-ngay-3-ng-gan-quang-trung-dt-34m25t-chi-468-ty-0343040888-r258038,Nhà riêng,68.0343040888,,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,,,,,"- Toạ ngay Phố Quang Trung Quận Hà Đông tiện ích không thiếu gì
- Nhà xây mới 5 tầng bê tông cốt thép kiên cố, thiết kế sang trọng hiện đại 3NG, PK bếp wc
- Vị trí gần trường học chợ, siêu thị, bể bơi, bãi ô tô, ngập tràn tiện ích
- Quang Trung là con phố lâu đời và là trục đường thông các ngả như Lê Trọng Tấn, Nguyễn Trãi, Phùng Hưng, Trần Phú, Lê Văn Lương, Lê Lợi, Bà Triệu, Ngô Thị Nhậm, Ngô Quyền ...
- Sổ vuông đẹp sẵn sàng giao dịch
- Đất lành chim đậu phong thuỷ đẹp
- Gọi ngay cho tôi Mr Hải 0343040888
- Lưu ý không tiếp môi giới
- Cam kết thông tin chính xác 100% 
Nguồn hàng phong phú sẵn sàng đáp ứng mọi yêu cầu
#nhahanoi, #nhapho, #nhaphohanoi, #datnenhanoi, #nhadathanoi, #nhadatthanhxuan, #nhathanhxuan, #nhatruongchinh, #nhadongda, #nhabadinh, #nhaphobadinh, #nhaphohadong, #bannhahanoi, #bannhahadong, #nhahadong, #dathadong, #bannhahadong, #datnenhadong, #nhadongda, #bannhabadinh, #bannhacaugiay, #bannhthanhxuan, #nhathanhxuan, #nhaphohadong, #nhahoangmai, #nhatayho, #bannhatayho, #bannhabadinh, #bannhadongda, #bannhavanquan, #bannhamolao, #bannhaquangtrung, #bannhavanphuc, #bannhatranphu, #bannhalakhe, #bannhanguyentrai, #bannhayetkieu, #bannhavanphu, #bannhavanquan, #bannhahacau, #bannhaduongnoi, #bannhaphuluong, #bannhaphula, #bannhavanmo, #bannhhacau, #bannhavankhe, #kienhung, #vanKhe, #yennghia, #phulam, #biengiang, #dongmai",68.0343040888,,,,5.0,,164,20.9702189,105.7749566,True,True,True,True,148.578595588647,1124.224010804843,362.8179356785058,1876.0890545953205
2022-12-29 12:39:23,"Mặt tiền 4 tầng đường Phan Đăng Lưu, Phú Nhuận, giá 39 tỷ, thấp hơn giá khu vực",https://batdongsan.vn/mat-tien-4-tang-duong-phan-dang-luu-phu-nhuan-gia-39-ty-thap-hon-gia-khu-vuc-r258036,Nhà mặt phố,39.0,150.0,"Phan Đăng Lưu Phú NHuận Thành phố Hồ Chí Minh, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,8.0,8.0,,,"Gấp Gấp Gấp chủ đang cần bán rất gấp căn mặt tiền Phan Đăng Lưu Phường 3 Phú Nhuận. Diện tích 5 x30m2, kết cấu 4 tầng, chủ từng cho thuê 200 triệu/ tháng. Ngân hàng định giá 50 tỷ có giấy thẩm định , hiện chủ bán gấp chỉ 39 tỷ còn thương lượng. Vị trí kinh doanh quá đỉnh, có thể kinh doanh đa ngành nghề. Vị trí gần ngã tư Phú Nhuận, Phan Xích Long, di chuyển đi Quận 1, 3, Tân Bình, Bình Thạnh, Gò Vấp…đi về sân bay Tân Sơn Nhất thuận tiện.Nhà giá cao với khách không ưng nhà, bán rẻ mấy vẫn thấy cao!",39.0,39.0,,,4.0,4.0,164,10.8025425,106.6837113,True,False,True,False,341.56157051112746,0.0,269.17115008488173,0.0
2022-12-29 12:45:04,Nhà 3 tầng - 4 PN - Xe hơi tránh - Trần Thị Năm - Tân Chánh Hiệp - Quận 12 - Chỉ 4 tỷ.,https://batdongsan.vn/nha-3-tang-4-pn-xe-hoi-tranh-tran-thi-nam-tan-chanh-hiep-quan-12-chi-4-ty-r258035,Nhà riêng,4.0,80.0,Tân Chánh Hiệp - Quận 12 - Tp Hồ Chí Minh,Quận 12,TP Hồ Chí Minh,4.0,5.0,,,"Nhà 3 tầng - 4 PN - Xe hơi tránh - Trần Thị Năm - Tân Chánh Hiệp - Quận 12 - Chỉ 4 tỷ.

Chú gấp bán - Nhà KDC cao cấp - Tân Chánh Hiệp - Quận 12.
- Kết cấu 3 tầng BTCT , 4 PN, 4 WC.
- Khu phân lô cao cấp, dân trí, an ninh.
- Gần trường học Trần Quang Khải, ngã tư Tô Ký - Nguyễn Ảnh Thủ.
- Đường xe hơi tránh, xe hơi thoải mái vào ra nhà.
- Sổ hồng riêng, hoàn công đầy đủ.
☎️ Gặp Tươi xem nhà , xem sổ.",4.0,4.0,4.0,4.0,3.0,3.0,164,10.8678527,106.6231544,False,False,True,False,1140.5919498272865,1934.4394806491066,535.3328185378556,1655.346020105512
2022-12-29 12:47:53,Nhà MT Nguyễn Thị Đặng-Tân Thới Hiệp-Q.12-Kinh doanh tấp nập-80 m2-Gấp bán 8 tỷ 7.,https://batdongsan.vn/nha-mt-nguyen-thi-dang-tan-thoi-hiep-q12-kinh-doanh-tap-nap-80-m2-gap-ban-8-ty-7-r258034,Nhà mặt phố,8.7,80.0,Tân Thới Hiệp - Quận 12 - Tp Hồ Chí Minh,Quận 12,TP Hồ Chí Minh,2.0,2.0,,,"- Nhà mặt tiền kinh doanh tấp nập - Nguyễn Thị Đặng - Tân Thới Hiệp - Quận 12.
- Gần ngã tư Nguyễn Thị Đặng - Nguyễn Thị Kiểu.
- Thông số chuẩn 4 x 20.
- Kết cấu 2 tầng BTCT.
- Mặt tiền đường 12 mét có lề.
- Gần cơ quan hành chính Quận, về trung tâm Tp chỉ 10 phút.
- Sổ hồng riêng, mua bán công chứng ngay.
0974642818 gặp Tươi xem nhà, xem sổ.",8.7,,,,2.0,,164,10.8616587,106.64156,False,False,True,False,1202.8923256819799,1795.9581451588942,778.3048946217065,1689.9634809288855
2022-12-29 13:37:56,ĐI LÀM XA NÊN CẦN BÁN LẠI NHÀ MẶT PHỐ NỘI Ô HẬU GIANG.,https://batdongsan.vn/di-lam-xa-nen-can-ban-lai-nha-mat-pho-noi-o-hau-giang-r258031,Nhà mặt phố,1.4,90.0,"QUỐC LỘ 1A, TT CÁI TẮC, CHÂU THÀNH A, HẬU GIANG, -Dự án-",Châu Thành A,Hậu Giang,2.0,2.0,Tây-Bắc,Tây-Bắc,"_ Nhà thiết kế 1 trệt 1 lầu: 2 phòng ngủ, 2 nhà vệ sinh, bếp, phòng khách, kho , sân trước,sân sau.
_Phù hợp để ở và kinh doanh.
_Gần nhiều tiện ích: chợ Cái Tắc, gần các khu dân cư, khu công nghiệp lớn của Hậu Giang...
_Với Diện tích: 90m2 và lộ giới: 12m.
_Sổ Hồng hoàn công.
Liên hệ để được xem nhà trực tiếp: 0357 400 743",,,2.0,2.0,2.0,,164,9.93014655,105.64014022638986,False,False,False,False,0.0,0.0,0.0,0.0
